,CarModel,AgeOfCar,Price,OdoMeterReading,Fuel_Type,DealingType,GearSystem,NoOfOwners,CarCompany,Scalled_Price,Scaled_OdoMeterReading,Fuel_Type_le,DealingType_le,GearSystem_le,NoOfOwners_le,CarCompany_le
2682,Maruti Omni E MPI STD BS IV,6,268750.0,38000,Petrol,Broker,Manual,First Owner,Maruti,0.021959459459459457,-0.690751628624255,4,0,1,0,18
2683,Maruti SX4 Zxi BSIII,15,437500.0,14000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.037162162162162164,-1.2053454213235502,4,1,1,0,18
2684,Hyundai Verna SX CRDi AT,11,625000.0,76000,Diesel,Broker,Automatic,Second Owner,Hyundai,0.05405405405405405,0.12402187648296242,1,0,0,2,10
2685,Honda Mobilio S i VTEC,8,687500.0,27000,Petrol,Direct Owner,Manual,First Owner,Honda,0.059684684684684686,-0.9266071169447653,4,1,1,0,9
2686,Maruti Alto LXi BSIII,15,156250.0,74000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.011824324324324323,0.08113906042468783,4,1,1,0,18
2687,Maruti 800 AC,19,50000.0,73111,Petrol,Direct Owner,Manual,Third Owner,Maruti,0.0022522522522522522,0.06207764868678477,4,1,1,4,18
2688,Honda City i-VTEC VX,5,1250000.0,32635,Petrol,Broker,Manual,First Owner,Honda,0.11036036036036034,-0.8057847827005766,4,0,1,0,9
2689,Tata Indica Vista Quadrajet VX,12,250000.0,32689,Diesel,Direct Owner,Manual,First Owner,Tata,0.020270270270270268,-0.8046269466670032,1,1,1,0,25
2690,Hyundai Verna 1.6 CRDI,11,625000.0,30000,Diesel,Direct Owner,Manual,First Owner,Hyundai,0.05405405405405405,-0.8622828928573534,1,1,1,0,10
2691,Honda Mobilio V i VTEC,9,625000.0,74000,Petrol,Direct Owner,Manual,First Owner,Honda,0.05405405405405405,0.08113906042468783,4,1,1,0,9
2692,Mahindra Verito 1.5 D4 BSIV,8,437500.0,124000,Diesel,Direct Owner,Manual,Third Owner,Mahindra,0.037162162162162164,1.153209461881553,1,1,1,4,17
2693,Tata Indica Vista Quadrajet LX,12,166250.0,84000,Diesel,Direct Owner,Manual,First Owner,Tata,0.012725225225225225,0.2955531407160608,1,1,1,0,25
2694,Maruti Omni MPI STD BSIV,5,250000.0,14000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.020270270270270268,-1.2053454213235502,4,1,1,0,18
2695,Maruti 800 Std,22,81250.0,64000,Petrol,Direct Owner,Manual,Third Owner,Maruti,0.005067567567567568,-0.1332750198666852,4,1,1,4,18
2696,Maruti Wagon R LX BS IV,9,437500.0,44000,Petrol,Broker,Manual,First Owner,Maruti,0.037162162162162164,-0.5621031804494312,4,0,1,0,18
2697,Maruti Swift Dzire VDI,6,750000.0,50507,Diesel,Trustmark Broker,Manual,First Owner,Maruti,0.0653153153153153,-0.4225839384038348,1,2,1,0,18
2698,Maruti Alto LX,14,175000.0,124000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.013513513513513513,1.153209461881553,4,1,1,2,18
2699,Maruti 800 Std MPFi,17,97500.0,68700,Petrol,Direct Owner,Manual,First Owner,Maruti,0.006531531531531531,-0.03250040212973987,4,1,1,0,18
2701,Mahindra XUV500 W6 2WD,8,1062500.0,59000,Diesel,Direct Owner,Manual,First Owner,Mahindra,0.09346846846846846,-0.24048206001237168,1,1,1,0,17
2702,Mahindra XUV500 W8 4WD,8,937500.0,57000,Diesel,Broker,Manual,First Owner,Mahindra,0.0822072072072072,-0.2833648760706463,1,0,1,0,17
2703,Ford Endeavour 2.5L 4X2 MT,19,500000.0,97415,Diesel,Broker,Manual,First Owner,Ford,0.04279279279279279,0.5831896294269378,1,0,1,0,8
2704,Maruti Ritz VDi,12,250000.0,124000,Diesel,Direct Owner,Manual,Second Owner,Maruti,0.020270270270270268,1.153209461881553,1,1,1,2,18
2705,Mahindra Scorpio M2DI,10,625000.0,114000,Diesel,Direct Owner,Manual,Second Owner,Mahindra,0.05405405405405405,0.9387953815901798,1,1,1,2,17
2707,Mahindra TUV 300 mHAWK100 T8,6,1000000.0,64000,Diesel,Direct Owner,Manual,First Owner,Mahindra,0.08783783783783783,-0.1332750198666852,1,1,1,0,17
2708,Honda Accord 2.4 MT,14,437500.0,61035,Petrol,Broker,Manual,First Owner,Honda,0.037162162162162164,-0.19684879467307728,4,0,1,0,9
2709,Hyundai Santro Magna BSIV,4,531250.0,19000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.04560810810810811,-1.0981383811778638,4,1,1,0,10
2710,Mahindra TUV 300 mHAWK100 T8,6,1000000.0,64000,Diesel,Direct Owner,Manual,First Owner,Mahindra,0.08783783783783783,-0.1332750198666852,1,1,1,0,17
2711,Renault Pulse RxL,8,487500.0,65585,Diesel,Trustmark Broker,Manual,First Owner,Renault,0.041666666666666664,-0.09929038814050256,1,2,1,0,23
2712,Honda City i-DTEC SV,9,618750.0,84000,Diesel,Broker,Manual,First Owner,Honda,0.053490990990990986,0.2955531407160608,1,0,1,0,9
2713,Mahindra Scorpio 1.99 S6 Plus,7,1125000.0,39000,Diesel,Direct Owner,Manual,First Owner,Mahindra,0.09909909909909909,-0.6693102205951177,1,1,1,0,17
2714,Volkswagen Vento Petrol Highline AT,12,336250.0,80259,Petrol,Broker,Automatic,First Owner,Volkswagen,0.02804054054054054,0.2153408332790582,4,0,0,0,27
2715,Mahindra Jeep MM 540,16,118750.0,104000,Diesel,Direct Owner,Manual,Second Owner,Mahindra,0.008445945945945946,0.7243813012988068,1,1,1,2,17
2716,Ford Figo Aspire 1.2 Ti-VCT Trend,5,687500.0,39000,Petrol,Direct Owner,Manual,First Owner,Ford,0.059684684684684686,-0.6693102205951177,4,1,1,0,8
2717,Hyundai i20 Magna Optional 1.4 CRDi,10,525000.0,54000,Diesel,Direct Owner,Manual,First Owner,Hyundai,0.04504504504504504,-0.3476891001580582,1,1,1,0,10
2719,Renault Pulse RxZ,6,612500.0,26000,Diesel,Broker,Manual,First Owner,Renault,0.05292792792792793,-0.9480485249739027,1,0,1,0,23
2721,Maruti Alto LXi,15,86250.0,104000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.005518018018018017,0.7243813012988068,4,1,1,0,18
2722,Maruti Wagon R VXI BS IV,8,312500.0,29000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.025900900900900897,-0.8837243008864907,4,1,1,0,18
2723,Hyundai Santro Xing GL,12,187500.0,161000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.014639639639639638,1.946541558959633,4,1,1,0,10
2724,Honda Brio E MT,11,375000.0,89962,Petrol,Broker,Manual,Second Owner,Honda,0.03153153153153153,0.42338681538577744,4,0,1,2,9
2725,Maruti Ertiga SHVS ZDI,6,1100000.0,68000,Diesel,Broker,Manual,First Owner,Maruti,0.09684684684684683,-0.04750938775013598,1,0,1,0,18
2726,Maruti Alto LX BSIII,17,200000.0,67230,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.015765765765765764,-0.0640192719325717,4,1,1,2,18
2727,Maruti Ertiga SHVS ZDI Plus,6,1250000.0,64000,Diesel,Direct Owner,Manual,Second Owner,Maruti,0.11036036036036034,-0.1332750198666852,1,1,1,2,18
2728,Maruti Wagon R LXI Minor,15,137500.0,74000,Petrol,Direct Owner,Manual,Third Owner,Maruti,0.010135135135135134,0.08113906042468783,4,1,1,4,18
2729,Hyundai Creta 1.6 CRDi SX Option,8,1187500.0,64000,Diesel,Direct Owner,Manual,First Owner,Hyundai,0.10472972972972971,-0.1332750198666852,1,1,1,0,10
2730,Hyundai Santro Xing XO,16,100000.0,62000,Petrol,Broker,Manual,Second Owner,Hyundai,0.006756756756756757,-0.1761578359249598,4,0,1,2,10
2731,Maruti Swift VDI,11,312500.0,160000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.025900900900900897,1.9251001509304957,1,1,1,0,18
2732,Hyundai Santro Xing XL eRLX Euro III,18,143748.75,94000,Petrol,Broker,Manual,Second Owner,Hyundai,0.010698085585585585,0.5099672210074339,4,0,1,2,10
2733,Maruti Swift Dzire VDI,10,656250.0,41000,Diesel,Broker,Manual,First Owner,Maruti,0.056869369369369364,-0.6264274045368431,1,0,1,0,18
2734,Maruti Swift LXi BSIV,15,250000.0,54000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.020270270270270268,-0.3476891001580582,4,1,1,0,18
2735,Hyundai Santro Xing XL eRLX Euro III,18,187500.0,51000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.014639639639639638,-0.4120133242454701,4,1,1,0,10
2736,Fiat Avventura MULTIJET Emotion,8,437500.0,57000,Diesel,Direct Owner,Manual,Second Owner,Fiat,0.037162162162162164,-0.2833648760706463,1,1,1,2,6
2737,Maruti Baleno Delta 1.3,5,812500.0,19000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.07094594594594594,-1.0981383811778638,1,1,1,0,18
2738,Renault KWID Climber 1.0 AMT BSIV,6,437500.0,11658,Petrol,Broker,Automatic,First Owner,Renault,0.037162162162162164,-1.2555611989277897,4,0,0,0,23
2739,Hyundai Santro Xing GLS,14,175000.0,124000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.013513513513513513,1.153209461881553,4,1,1,0,10
2740,Ford Figo 1.2P Titanium Plus MT,11,325000.0,46000,Petrol,Broker,Manual,First Owner,Ford,0.027027027027027025,-0.5192203643911566,4,0,1,0,8
2741,Tata Nano LX SE,11,118750.0,24778,Petrol,Broker,Manual,First Owner,Tata,0.008445945945945946,-0.9742499255855084,4,0,1,0,25
2742,Maruti Swift ZXI BSIV,7,837500.0,11104,Petrol,Trustmark Broker,Manual,First Owner,Maruti,0.07319819819819819,-1.2674397389759318,4,2,1,0,18
2743,Honda City i DTEC VX,9,875000.0,134000,Diesel,Direct Owner,Manual,First Owner,Honda,0.07657657657657657,1.367623542172926,1,1,1,0,9
2744,Honda City i-DTEC V,6,1306248.75,29000,Diesel,Direct Owner,Manual,First Owner,Honda,0.1154278153153153,-0.8837243008864907,1,1,1,0,9
2745,Maruti 800 AC,24,62500.0,104000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.003378378378378378,0.7243813012988068,4,1,1,2,18
2746,Datsun GO Plus A,8,393750.0,49000,Petrol,Direct Owner,Manual,Second Owner,Datsun,0.03322072072072072,-0.4548961403037447,4,1,1,2,5
2747,Maruti Wagon R LXI CNG,7,437500.0,34000,CNG,Direct Owner,Manual,Second Owner,Maruti,0.037162162162162164,-0.7765172607408042,0,1,1,2,18
2748,Hyundai i20 1.2 Asta Dual Tone,5,925000.0,29000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.08108108108108107,-0.8837243008864907,4,1,1,0,10
2749,Mahindra TUV 300 T4,7,787500.0,54000,Diesel,Direct Owner,Manual,First Owner,Mahindra,0.06869369369369369,-0.3476891001580582,1,1,1,0,17
2751,Volkswagen Vento 1.0 TSI Highline Plus,12,381250.0,57000,Petrol,Broker,Manual,Second Owner,Volkswagen,0.03209459459459459,-0.2833648760706463,4,0,1,2,27
2752,Hyundai Xcent 1.2 VTVT S,4,825000.0,11000,Petrol,Direct Owner,Manual,Second Owner,Hyundai,0.07207207207207206,-1.2696696454109622,4,1,1,2,10
2753,Renault KWID RXT,7,300000.0,74000,Petrol,Direct Owner,Manual,Second Owner,Renault,0.02477477477477477,0.08113906042468783,4,1,1,2,23
2755,Hyundai i20 Active 1.2 SX,5,687500.0,24000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.059684684684684686,-0.9909313410321773,4,1,1,0,10
2756,Hyundai Elite i20 Petrol Magna Exective,5,687500.0,15000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.059684684684684686,-1.183904013294413,4,1,1,0,10
2757,Chevrolet Beat Diesel LS,12,132500.0,54000,Diesel,Direct Owner,Manual,First Owner,Chevrolet,0.009684684684684685,-0.3476891001580582,1,1,1,0,3
2758,Mahindra Bolero Power Plus SLX,6,785000.0,124000,Diesel,Direct Owner,Manual,First Owner,Mahindra,0.06846846846846846,1.153209461881553,1,1,1,0,17
2759,Tata Manza Aqua Quadrajet BS IV,13,206250.0,84000,Diesel,Direct Owner,Manual,First Owner,Tata,0.016328828828828825,0.2955531407160608,1,1,1,0,25
2760,Hyundai Elantra CRDi (Leather Option),17,156250.0,124000,Diesel,Direct Owner,Manual,Third Owner,Hyundai,0.011824324324324323,1.153209461881553,1,1,1,4,10
2761,Hyundai Santro Xing XL eRLX Euro III,17,125000.0,44000,Petrol,Direct Owner,Manual,Second Owner,Hyundai,0.009009009009009009,-0.5621031804494312,4,1,1,2,10
2762,Toyota Innova 2.5 VX (Diesel) 8 Seater,10,1156250.0,79000,Diesel,Direct Owner,Manual,First Owner,Toyota,0.1019144144144144,0.18834610057037432,1,1,1,0,26
2763,Chevrolet Beat Diesel LS,10,162500.0,97900,Diesel,Direct Owner,Manual,Second Owner,Chevrolet,0.012387387387387387,0.5935887123210694,1,1,1,2,3
2764,Hyundai i20 Magna 1.2,7,750000.0,29000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.0653153153153153,-0.8837243008864907,4,1,1,0,10
2765,Maruti Swift Dzire VDI,11,268750.0,84000,Diesel,Direct Owner,Manual,Third Owner,Maruti,0.021959459459459457,0.2955531407160608,1,1,1,4,18
2766,Mahindra Thar CRDe,6,1000000.0,30000,Diesel,Direct Owner,Manual,Second Owner,Mahindra,0.08783783783783783,-0.8622828928573534,1,1,1,2,17
2768,Hyundai i20 1.2 Sportz,12,275000.0,62000,Petrol,Broker,Manual,Second Owner,Hyundai,0.022522522522522518,-0.1761578359249598,4,0,1,2,10
2769,Maruti Alto 800 LXI,9,262500.0,24000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.021396396396396393,-0.9909313410321773,4,1,1,0,18
2770,Maruti Ciaz VDi Plus,8,656250.0,104000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.056869369369369364,0.7243813012988068,1,1,1,0,18
2771,Mahindra Bolero SLX 2WD BSIII,12,487500.0,154000,Diesel,Direct Owner,Manual,Fourth & Above Owner,Mahindra,0.041666666666666664,1.796451702755672,1,1,1,1,17
2772,Chevrolet Cruze LTZ AT,8,812500.0,54000,Diesel,Direct Owner,Automatic,First Owner,Chevrolet,0.07094594594594594,-0.3476891001580582,1,1,0,0,3
2773,Renault Duster 85PS Diesel RxL,10,562500.0,5000,Diesel,Broker,Manual,Second Owner,Renault,0.04842342342342342,-1.398318093585786,1,0,1,2,23
2774,Maruti Ignis 1.3 Delta,5,737500.0,30350,Diesel,Broker,Manual,First Owner,Maruti,0.06418918918918919,-0.8547784000471553,1,0,1,0,18
2775,Ford Fiesta Classic 1.4 SXI Duratorq,17,137500.0,124000,Diesel,Direct Owner,Manual,Third Owner,Ford,0.010135135135135134,1.153209461881553,1,1,1,4,8
2777,Maruti Swift Dzire VDI,8,812500.0,54000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.07094594594594594,-0.3476891001580582,1,1,1,0,18
2778,Maruti Zen Estilo VXI BSIV,13,162500.0,54000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.012387387387387387,-0.3476891001580582,4,1,1,2,18
2779,Renault Fluence 1.5,11,375000.0,94000,Diesel,Direct Owner,Manual,First Owner,Renault,0.03153153153153153,0.5099672210074339,1,1,1,0,23
2780,Maruti Vitara Brezza VDi,5,1000000.0,39000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.08783783783783783,-0.6693102205951177,1,1,1,0,18
2781,Toyota Innova 2.5 G (Diesel) 8 Seater,7,1237500.0,150000,Diesel,Broker,Manual,First Owner,Toyota,0.10923423423423421,1.7106860706391227,1,0,1,0,26
2782,Maruti Wagon R LXI,18,100000.0,44000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.006756756756756757,-0.5621031804494312,4,1,1,2,18
2783,Maruti Swift Dzire VDI,6,762500.0,44000,Diesel,Direct Owner,Manual,Second Owner,Maruti,0.06644144144144143,-0.5621031804494312,1,1,1,2,18
2784,Maruti Alto LX,17,112500.0,64000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.007882882882882882,-0.1332750198666852,4,1,1,2,18
2785,Mahindra Scorpio VLX 2WD AIRBAG BSIV,9,750000.0,104000,Diesel,Direct Owner,Manual,Second Owner,Mahindra,0.0653153153153153,0.7243813012988068,1,1,1,2,17
2786,Tata Indica GLS BS IV,15,87500.0,64000,Petrol,Direct Owner,Manual,First Owner,Tata,0.00563063063063063,-0.1332750198666852,4,1,1,0,25
2787,Hyundai i20 1.2 Asta,5,875000.0,14000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.07657657657657657,-1.2053454213235502,4,1,1,0,10
2788,Maruti Baleno Zeta 1.2,6,812500.0,53834,Petrol,Trustmark Broker,Manual,First Owner,Maruti,0.07094594594594594,-0.35124837389089497,4,2,1,0,18
2789,Toyota Innova 2.5 VX (Diesel) 7 Seater,11,912500.0,114000,Diesel,Direct Owner,Manual,Second Owner,Toyota,0.07995495495495494,0.9387953815901798,1,1,1,2,26
2791,Ford Fiesta 1.4 ZXi TDCi ABS,14,187500.0,114000,Diesel,Direct Owner,Manual,Second Owner,Ford,0.014639639639639638,0.9387953815901798,1,1,1,2,8
2792,Maruti Ertiga VDI,8,953750.0,68441,Diesel,Broker,Manual,First Owner,Maruti,0.08367117117117116,-0.03805372680928643,1,0,1,0,18
2793,Maruti Swift VXi BSIV,15,187500.0,104000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.014639639639639638,0.7243813012988068,4,1,1,2,18
2794,Chevrolet Beat Diesel LT,12,162500.0,84000,Diesel,Direct Owner,Manual,Second Owner,Chevrolet,0.012387387387387387,0.2955531407160608,1,1,1,2,3
2795,Tata Indigo CR4,12,187500.0,74000,Diesel,Direct Owner,Manual,Second Owner,Tata,0.014639639639639638,0.08113906042468783,1,1,1,2,25
2796,Hyundai i10 Magna,11,300000.0,44000,Petrol,Broker,Manual,First Owner,Hyundai,0.02477477477477477,-0.5621031804494312,4,0,1,0,10
2797,Hyundai i20 Active 1.2 SX,7,812500.0,30000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.07094594594594594,-0.8622828928573534,4,1,1,0,10
2798,Hyundai Santro GS,18,100000.0,60580,Petrol,Broker,Manual,First Owner,Hyundai,0.006756756756756757,-0.20660463532633475,4,0,1,0,10
2799,Hyundai Santro Xing GL,15,181250.0,71000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.014076576576576577,0.016814836337275922,4,1,1,0,10
2801,Maruti Celerio VXI AT,6,562500.0,54000,Petrol,Direct Owner,Automatic,First Owner,Maruti,0.04842342342342342,-0.3476891001580582,4,1,0,0,18
2802,Maruti Zen LXI,17,100000.0,74000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.006756756756756757,0.08113906042468783,4,1,1,0,18
2804,Hyundai Elantra CRDi SX,9,812500.0,34000,Diesel,Direct Owner,Manual,Second Owner,Hyundai,0.07094594594594594,-0.7765172607408042,1,1,1,2,10
2805,Maruti Alto STD,15,100000.0,104000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.006756756756756757,0.7243813012988068,4,1,1,2,18
2806,Skoda Laura Elegance 1.9 TDI  AT,13,500000.0,134000,Diesel,Direct Owner,Automatic,Second Owner,Skoda,0.04279279279279279,1.367623542172926,1,1,0,2,24
2808,Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,6,937500.0,22054,Petrol,Broker,Manual,First Owner,Ford,0.0822072072072072,-1.0326563210568784,4,0,1,0,8
2809,Maruti Alto LXi BSIII,15,131250.0,34000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.009572072072072071,-0.7765172607408042,4,1,1,2,18
2810,Tata Indica DLS,18,87500.0,124000,Diesel,Direct Owner,Manual,First Owner,Tata,0.00563063063063063,1.153209461881553,1,1,1,0,25
2811,Maruti Swift 1.3 VXI ABS,8,593750.0,28600,Petrol,Broker,Manual,First Owner,Maruti,0.051238738738738736,-0.8923008640981457,4,0,1,0,18
2812,Maruti Baleno Sigma 1.2,8,625000.0,14000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.05405405405405405,-1.2053454213235502,4,1,1,0,18
2813,Maruti Swift Dzire VDI,10,450000.0,94010,Diesel,Broker,Manual,Second Owner,Maruti,0.038288288288288286,0.5101816350877252,1,0,1,2,18
2814,Mahindra Bolero Power Plus SLX,7,725000.0,99000,Diesel,Direct Owner,Manual,Second Owner,Mahindra,0.06306306306306306,0.6171742611531204,1,1,1,2,17
2815,Maruti Baleno Alpha 1.3,7,762500.0,104000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.06644144144144143,0.7243813012988068,1,1,1,0,18
2816,Ford Figo Diesel Titanium,11,375000.0,67700,Diesel,Direct Owner,Manual,First Owner,Ford,0.03153153153153153,-0.053941810158877175,1,1,1,0,8
2817,Maruti Swift Dzire 1.2 Vxi BSIV,11,493750.0,53000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.04222972972972973,-0.3691305081871955,4,1,1,2,18
2818,Ford Figo Diesel Celebration Edition,10,237500.0,124000,Diesel,Direct Owner,Manual,First Owner,Ford,0.019144144144144143,1.153209461881553,1,1,1,0,8
2819,Hyundai Grand i10 CRDi Asta Option,8,562500.0,54000,Diesel,Direct Owner,Manual,First Owner,Hyundai,0.04842342342342342,-0.3476891001580582,1,1,1,0,10
2820,Mahindra Bolero Power Plus Plus AC BSIV PS,8,368750.0,94000,Diesel,Direct Owner,Manual,Third Owner,Mahindra,0.030968468468468468,0.5099672210074339,1,1,1,4,17
2821,Tata Tiago NRG Petrol,4,718750.0,12000,Petrol,Direct Owner,Manual,First Owner,Tata,0.06249999999999999,-1.2482282373818248,4,1,1,0,25
2822,Tata Hexa XT,4,1375000.0,44000,Diesel,Direct Owner,Manual,First Owner,Tata,0.12162162162162161,-0.5621031804494312,1,1,1,0,25
2823,Maruti Wagon R LXI,14,225000.0,34375,Petrol,Broker,Manual,First Owner,Maruti,0.018018018018018014,-0.7684767327298777,4,0,1,0,18
2824,Maruti Swift LDI,11,500000.0,74000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.04279279279279279,0.08113906042468783,1,1,1,0,18
2825,Hyundai Santro Xing GLS,13,150000.0,94000,Petrol,Direct Owner,Manual,Third Owner,Hyundai,0.01126126126126126,0.5099672210074339,4,1,1,4,10
2826,Hyundai Verna SX,16,193750.0,69000,Petrol,Broker,Manual,First Owner,Hyundai,0.015202702702702702,-0.02606797972099868,4,0,1,0,10
2827,Hyundai i20 Active 1.2 S,6,750000.0,14000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.0653153153153153,-1.2053454213235502,4,1,1,0,10
2828,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,5,1187500.0,19000,Diesel,Direct Owner,Automatic,First Owner,Maruti,0.10472972972972971,-1.0981383811778638,1,1,0,0,18
2829,Hyundai EON Sportz,11,187500.0,84000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.014639639639639638,0.2955531407160608,4,1,1,0,10
2830,Mahindra Bolero DI DX 8 Seater,19,287498.75,172000,Diesel,Direct Owner,Manual,Fourth & Above Owner,Mahindra,0.023648536036036033,2.1823970472801433,1,1,1,1,17
2831,Chevrolet Beat Diesel,11,200000.0,114000,Diesel,Direct Owner,Manual,First Owner,Chevrolet,0.015765765765765764,0.9387953815901798,1,1,1,0,3
2832,Tata Indica Vista Quadrajet LS,9,156250.0,170000,Diesel,Direct Owner,Manual,Fourth & Above Owner,Tata,0.011824324324324323,2.139514231221869,1,1,1,1,25
2834,Maruti S-Cross Zeta DDiS 200 SH,8,937500.0,49974,Diesel,Trustmark Broker,Manual,First Owner,Maruti,0.0822072072072072,-0.43401220888336495,1,2,1,0,18
2835,Hyundai EON Magna Plus,8,306250.0,36000,Petrol,Broker,Manual,First Owner,Hyundai,0.025337837837837836,-0.7336344446825296,4,0,1,0,10
2836,Hyundai Santro Asta,5,643750.0,20000,Petrol,Broker,Manual,First Owner,Hyundai,0.05574324324324324,-1.0766969731487264,4,0,1,0,10
2837,Hyundai i20 Active 1.4 SX,7,812500.0,104000,Diesel,Direct Owner,Manual,First Owner,Hyundai,0.07094594594594594,0.7243813012988068,1,1,1,0,10
2838,Maruti Ritz LXI,14,375000.0,19000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.03153153153153153,-1.0981383811778638,4,1,1,0,18
2839,Maruti Ertiga VXI,8,781250.0,15918,Petrol,Trustmark Broker,Manual,First Owner,Maruti,0.06813063063063061,-1.164220800723665,4,2,1,0,18
2840,Toyota Etios GD SP,12,275000.0,114000,Diesel,Direct Owner,Manual,Third Owner,Toyota,0.022522522522522518,0.9387953815901798,1,1,1,4,26
2841,Maruti Swift Dzire VDI,11,562500.0,84000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.04842342342342342,0.2955531407160608,1,1,1,0,18
